Year,Région,Production éolienne (GWh),Production solaire (GWh),FC moyen mensuel éolien,FC moyen mensuel solaire,TC moyen mensuel éolien,TC moyen mensuel solaire,Rayonnement solaire global (W/m2),Vitesse du vent à 100m (m/s),Production totale (MWh),Consommation brute (MWh),Géo-shape région,Géo-point région,Latitude,Longitude
2014,Auvergne-Rhône-Alpes,63.70347749999999,53.02660425,23.583333333333332,13.458333333333336,1.1666666666666667,1.0616666666666668,,,10004648.833333334,5380574.5,"{""type"": ""Polygon"", ""coordinates"": [[[2.2810896871, 46.4204731755], [2.2876780436, 46.3822666228], [2.3316370851, 46.3780562216], [2.3094410294, 46.3486630971], [2.3358805591, 46.3232953948], [2.391858138, 46.3299851642], [2.4430263839, 46.2949958522], [2.4764136587, 46.2808345183], [2.4943572343, 46.2486463013], [2.5146247827, 46.2399339799], [2.5259700928, 46.1875799881], [2.5599047532, 46.1731886677], [2.5618580919, 46.1326223708], [2.5476998282, 46.110285725], [2.5573227723, 46.0687744108], [2.5752417453, 46.0449228346], [2.6025332342, 46.0334449166], [2.5932201142, 45.9903083609], [2.6082359626000002, 45.9674200555], [2.5696373054, 45.9588151775], [2.5442533609, 45.932412910400004], [2.5438648262, 45.9074807879], [2.5146259591, 45.8902620241], [2.4916657168, 45.8671386734], [2.4698656099000003, 45.8725190454], [2.4431634784, 45.8662554571], [2.447617305, 45.8456285279], [2.4306031482, 45.8341849688], [2.4034407263, 45.8386626372], [2.389407592, 45.8238939055], [2.4324705332, 45.7871335132], [2.4350916311, 45.7673290876], [2.4843169146, 45.7485659089], [2.512557052, 45.7197862044], [2.5257611748, 45.6934118979], [2.5131778897, 45.6713058617], [2.5242691057, 45.6571172662], [2.5169356639, 45.6391337096], [2.4830763922, 45.6385834894], [2.4803214656, 45.6113658263], [2.4660313411, 45.5934429331], [2.4997475832, 45.5541833713], [2.5145488668000002, 45.5543698422], [2.5206156837, 45.5218540526], [2.5074692513, 45.5038982183], [2.503188976, 45.4502898787], [2.4878568369, 45.4197856873], [2.5281833918, 45.392002116], [2.4857679741, 45.3789468878], [2.4452001797, 45.3832043901], [2.3984278696, 45.4000136052], [2.3695449594999998, 45.4161824334], [2.3497910391, 45.4096023191], [2.3694532967, 45.3862651805], [2.3675784957, 45.3654769593], [2.3501795763, 45.3463673906], [2.350674526, 45.3276872139], [2.316869873, 45.3227026889], [2.2887516883, 45.2870614205], [2.2727380587, 45.2902352767], [2.2446461119, 45.2672328652], [2.221533136, 45.2378368738], [2.1947679859, 45.2208111076], [2.2011019926, 45.1800294633], [2.2319747995, 45.1701970093], [2.2016924341, 45.138459575], [2.1821850244, 45.1321933891], [2.187075492, 45.1144947472], [2.174626864, 45.0820079159], [2.1408065609, 45.0867795232], [2.0951986162, 45.0560446102], [2.1174148927, 45.0207887105], [2.1397643779, 45.007594036], [2.130519702, 44.9841524918], [2.0855219443, 44.9840528623], [2.0628781477, 44.9766195555], [2.0806124942, 44.9540065486], [2.0764616429, 44.9340917419], [2.1072811003, 44.9102394965], [2.0863105016, 44.9012207066], [2.0836327046, 44.8862987163], [2.1351047446, 44.8271659735], [2.1680456411, 44.8106906984], [2.1698324079, 44.7778370888], [2.1473196186, 44.7631028541], [2.1547497223, 44.750462032], [2.1530753271, 44.6998641389], [2.1766481382, 44.6731238458], [2.1685361328, 44.6396216151], [2.2029919488, 44.619804702], [2.2084152778, 44.6438423103], [2.2342771614, 44.6554871624], [2.3268068829, 44.6699338673], [2.3343669068, 44.6480256562], [2.3666365053, 44.6414998223], [2.3800677087, 44.6514647843], [2.4236128803, 44.6443340507], [2.4839050545, 44.6507600814], [2.5003144841, 44.6904709288], [2.5486994944, 44.7162959944], [2.562284719, 44.7776692642], [2.6004629806, 44.7936474656], [2.5967602065, 44.8203523405], [2.6305641055, 44.8730104568], [2.6509611644, 44.8695434728], [2.6761562634000002, 44.9038710015], [2.7003210292, 44.9040585543], [2.7290520749000002, 44.9369864356], [2.7603210697, 44.9300579369], [2.7760101079, 44.9093491302], [2.7672233261, 44.8657064836], [2.8507185854, 44.871771677], [2.8614826182, 44.8361575132], [2.8813916465, 44.8001639568], [2.9050596719, 44.7838648925], [2.9201895956, 44.7943087786], [2.9374376617999998, 44.7746893928], [2.9322008335, 44.7381825153], [2.9233302585, 44.7276333372], [2.9560268738, 44.6597570347], [2.9754423527, 44.6447159162], [2.999394366, 44.6755260097], [3.0167106159, 44.7143666687], [3.0391047752, 44.7151496811], [3.030975806, 44.7492375274], [3.0492855386, 44.7629920665], [3.0457650723, 44.7989664937], [3.0828627093, 44.8337974393], [3.1067701584, 44.8676206012], [3.1027784389, 44.8849964709], [3.1424612283, 44.9029335096], [3.1870556891, 44.861492897], [3.234362471, 44.8892426873], [3.2266751123, 44.909773154], [3.249902974, 44.9162608293], [3.2434689845, 44.9315920183], [3.2862627023, 44.9264183134], [3.3371197522, 44.9558077528], [3.37157722, 44.9604789434], [3.415335233, 44.9414675978], [3.4180436732, 44.9008959337], [3.4359643818, 44.8802151341], [3.4418522486, 44.8542220848], [3.478504976, 44.8097668637], [3.5060641578, 44.8240653411], [3.57472354, 44.834802553], [3.5978899944, 44.8568415778], [3.5959438626, 44.8768338291], [3.6395715335, 44.8784855197], [3.6727470596, 44.8566004536], [3.6631850733, 44.829821749], [3.7451154301000003, 44.8368964329], [3.7629102176, 44.8098131048], [3.7987009448, 44.7860679553], [3.8097130481, 44.7651852911], [3.842616761, 44.767393505], [3.8352065073, 44.7483143193], [3.8768058625, 44.7391010145], [3.8614614807, 44.7108901144], [3.8827584507, 44.6911966222], [3.8777549033, 44.6749781231], [3.8976879239, 44.643953047], [3.8936443632, 44.6135378504], [3.9277453908, 44.5704731837], [3.9485925678, 44.5729637317], [3.9888151902, 44.503545334500004], [3.9879279994, 44.4725160761], [4.0454145891, 44.4295992976], [4.0366724748, 44.421009649], [4.0684311536, 44.405046151], [4.0402175918, 44.3916368691], [4.0569845382, 44.3645057879], [4.0518612383, 44.3174349689], [4.093147228, 44.3344374093], [4.174192286, 44.3179793661], [4.1887925425, 44.2985880016], [4.2146957184, 44.2909066999], [4.2571765198, 44.2646840623], [4.2778919056, 44.2754604009], [4.2907418924, 44.3088499557], [4.321752114, 44.3240138692], [4.3265342065, 44.3384921233], [4.3680138892, 44.3393705777], [4.3913606458, 44.3467896845], [4.4032596814, 44.3335798192], [4.3907812809, 44.3030513064], [4.3992958938, 44.2891267746], [4.446416747, 44.2894729039], [4.4507524272, 44.3341692157], [4.5034245699, 44.3398577611], [4.5450297727999995, 44.3202503747], [4.5597488769, 44.3020687306], [4.6380600403, 44.282964739], [4.6494535944, 44.2703384073], [4.6506124797, 44.3298049292], [4.6786167467, 44.3207107559], [4.7226713577, 44.3263878084], [4.7629316944, 44.32552384], [4.7997385221, 44.3034177541], [4.8141647392, 44.2321901974], [4.8268824808, 44.2285004117], [4.8801341619, 44.2617405538], [4.922368259, 44.259708569], [4.9851055929, 44.2858714644], [5.0046678144, 44.28645461], [5.060539369, 44.3082050651], [5.0766625276, 44.2839508082], [5.1077883357, 44.2808396682], [5.150017294, 44.3021360263], [5.1482895022, 44.2800013079], [5.1624188885, 44.2499812118], [5.1493587354, 44.2355873866], [5.1814267211, 44.2189549721], [5.2382289581, 44.2134334192], [5.2563534451, 44.2302144006], [5.3041156525, 44.2100880826], [5.3367216206, 44.203406864], [5.3552162299, 44.2145549045], [5.3846796413, 44.2011090544], [5.3824499969, 44.1604067322], [5.3921862208, 44.1524884427], [5.4355669593, 44.1508174491], [5.4506324193, 44.1212517588], [5.4944717916, 44.115492613], [5.54278695, 44.1339862915], [5.5513311325, 44.1497919717], [5.5832517772, 44.1578148985], [5.564607974, 44.1714473812], [5.5762334414, 44.1880684817], [5.6093263246, 44.1907031073], [5.6397116868, 44.1675706], [5.6334524797, 44.1505994471], [5.6758184333, 44.1471509908], [5.6828980418, 44.163614504], [5.6433008025, 44.1706262648], [5.6524264995, 44.1854565272], [5.6867129295000005, 44.1964290432], [5.6760634946, 44.2125490195], [5.6826474889, 44.2344651505], [5.6756063128, 44.2758867706], [5.6476253255, 44.2725793681], [5.6331943476, 44.2820621469], [5.6362415037, 44.3009536827], [5.6161515451, 44.3094466111], [5.6177869661, 44.3323090903], [5.5373669228, 44.3335230191], [5.5215562925, 44.3510748269], [5.4925554805, 44.3375404513], [5.4706585738, 44.3504005606], [5.4595240237, 44.3685124835], [5.4363231745, 44.3680649467], [5.4430769156, 44.3915586307], [5.4183628943, 44.4249033216], [5.4341828235000005, 44.4336078511], [5.4767902069, 44.4196413843], [5.4982872989, 44.4374433264], [5.4644289565, 44.4478921796], [5.4798621637, 44.491328242], [5.516086383, 44.4918154589], [5.5609594961, 44.474633243], [5.6036415037000005, 44.4654974901], [5.6168753309, 44.4732111167], [5.6262773701, 44.4981244923], [5.6626288619, 44.5056323106], [5.6272328844, 44.5346646795], [5.5970528415, 44.5433945318], [5.6178649447, 44.5840096798], [5.6461926705, 44.6093827167], [5.6401205457, 44.6479888876], [5.6515455624, 44.6552108796], [5.7386619354, 44.6407870967], [5.7641289527, 44.6557906476], [5.7897584971, 44.6531769095], [5.7993439822, 44.6740125361], [5.8270673038, 44.6864870162], [5.8121584677, 44.7056201058], [5.8175407391, 44.7307498229], [5.850839066, 44.7507782544], [5.881892501, 44.7467214682], [5.9001496379, 44.7583153106], [5.9190055403, 44.7514289163], [5.9797196147000005, 44.7816184084], [5.9495117273, 44.8043627465], [5.979184399, 44.8185883832], [6.0055222179, 44.8208193379], [6.0302157012, 44.8380977589], [6.0480361248, 44.8205896415], [6.0669427435, 44.8214198483], [6.1329007497, 44.8645009554], [6.1623101439, 44.8542471111], [6.1963759402, 44.8589783344], [6.2499837979, 44.8519045578], [6.270836519, 44.8709764822], [6.3039112528, 44.8730443665], [6.3240941746, 44.8522075836], [6.353952089, 44.8534761912], [6.3593031375999995, 44.8880628375], [6.3588423782, 44.9412807967], [6.3290046115, 44.9473153641], [6.3295455263000004, 44.969235314], [6.3154264736, 44.9790383853], [6.3063957975000005, 45.0047516179], [6.2517609476, 44.9967000815], [6.20491524, 45.0124668352], [6.2188613706, 45.0644957246], [6.2395720803, 45.0745827818], [6.2287580585, 45.108395234], [6.2605698001, 45.1268442038], [6.2862810762, 45.1101608221], [6.3378880889, 45.1206509748], [6.3627762125, 45.1050607333], [6.3746672436, 45.0831639013], [6.3648789327, 45.0701725577], [6.3963464991, 45.0610531205], [6.4385899722, 45.0625873476], [6.4535295919, 45.0518372077], [6.4862360357, 45.0560757544], [6.4804525297, 45.0908266329], [6.5104239586, 45.1089980293], [6.5297109875, 45.0985691169], [6.5613079257999996, 45.1053058936], [6.5764021415, 45.1230977201], [6.615494612, 45.1215056912], [6.6299148514, 45.1093671464], [6.6728095577, 45.1245243434], [6.6804151261, 45.1403000783], [6.7116401223, 45.1448914692], [6.7404803962, 45.1368091556], [6.7693417087, 45.1597421958], [6.812130079, 45.148978388], [6.8503949378, 45.1274190501], [6.8926817427, 45.1367194726], [6.8851808042, 45.1544936836], [6.9546836201, 45.1813910312], [6.9658799974, 45.2082052043], [7.0274996839, 45.2157204606], [7.0510871678, 45.225570796], [7.0765503293, 45.2105920852], [7.1102963541, 45.2466419652], [7.1375557701, 45.2568286475], [7.1362934792, 45.2807885716], [7.1220517878, 45.2949588039], [7.1165759861, 45.3287692721], [7.1345753731, 45.3313143862], [7.1387499436, 45.3513306402], [7.163481325, 45.3603894697], [7.1629831291, 45.3819280343], [7.1845677593, 45.4073254096], [7.118907507, 45.4327865863], [7.1001139964, 45.4546489878], [7.1050348548, 45.4684070621], [7.048631076, 45.4724568535], [7.0447348301, 45.4973891711], [6.9998376932, 45.5050524217], [6.9912637409, 45.5304002596], [6.9953638432, 45.5757504833], [6.9807109282, 45.583324026], [6.9887225464, 45.6265786066], [7.0022793647, 45.6366685942], [6.9615881403, 45.6548622077], [6.9304567068, 45.6458787565], [6.8765678529, 45.6786274935], [6.8469217982, 45.689733917], [6.8085922136, 45.7251151109], [6.8044727047, 45.8156945089], [6.8180761096, 45.8359092513], [6.8748082956, 45.8422867118], [6.9143828868, 45.8410394847], [6.9426007568, 45.8478888829], [6.9522918758, 45.8614160584], [6.9969205117, 45.8721220364], [7.0041081573, 45.9000052804], [7.0437350930000004, 45.9231611679], [7.034907816, 45.9561422705], [7.0106633956, 45.9971660232], [6.9855036506, 46.0041641446], [6.9501401003000005, 46.0515925711], [6.9245888031, 46.0652444073], [6.8912722126, 46.0426940206], [6.872751779, 46.0519314206], [6.8916469522, 46.0850718889], [6.8825410048, 46.0952229905], [6.8970156385, 46.1190143634], [6.8186666854, 46.1310994587], [6.7965379737, 46.1386800034], [6.7917185419, 46.1629325803], [6.812595289, 46.1815453442], [6.8032976482, 46.2032845863], [6.8397958144, 46.2482208656], [6.8519817325, 46.2521425369], [6.8643667432, 46.2831002101], [6.8281022304, 46.3025053188], [6.8253479303999995, 46.3119621153], [6.7863438531, 46.3320929197], [6.7714436087, 46.3610240987], [6.8036908939, 46.3764870347], [6.7900042563, 46.3930428397], [6.7228805723, 46.4079339377], [6.6368049511, 46.4059421266], [6.548476151, 46.3948824978], [6.5131693703, 46.4049088811], [6.4827362424, 46.3916576976], [6.4773025555, 46.3751856759], [6.4301120643, 46.3598741123], [6.4131036816, 46.3598547208], [6.3902778949, 46.3404333383], [6.3594409241, 46.3495511062], [6.3428053353, 46.3703072821], [6.3155061306, 46.3688305755], [6.2867112729, 46.3564421362], [6.2497069083, 46.3072223943], [6.2383729079, 46.2816492309], [6.2667856606, 46.2476929574], [6.2898004895, 46.259960064], [6.3102825669, 46.2439749726], [6.2946377692, 46.2251340249], [6.2473613549, 46.2053418348], [6.2326170725, 46.2059603904], [6.1861808687, 46.1783189961], [6.1887757043, 46.1663879408], [6.1364409331, 46.1415896128], [6.0918109737, 46.1519462615], [6.0522627806, 46.1513426634], [6.0371669698, 46.1380579835], [5.964193215, 46.1445319008], [5.9887865391, 46.1717790444], [5.9922229434, 46.1865473465], [5.9637261481, 46.1970073006], [5.9791723167, 46.2172518347], [6.0336532854, 46.2385516515], [6.0843916468, 46.2470223798], [6.1014507, 46.2376468388], [6.1244676176, 46.2512537909], [6.1023883124, 46.2849401123], [6.1208657326, 46.2971353638], [6.1203301741, 46.3120438114], [6.1699270302, 46.3660833596], [6.0976308309, 46.4090372821], [6.0638573508, 46.4163896475], [6.0150149577, 46.377120291], [5.9840706875, 46.3638832314], [5.9458897885, 46.3131549827], [5.9205040691, 46.3106107484], [5.9091315027, 46.283843061], [5.852895361, 46.2614195264], [5.7655790822, 46.2680783601], [5.7251783027, 46.2606869697], [5.7145950902, 46.3090222506], [5.6845281669, 46.3109962578], [5.6497544869, 46.3403039697], [5.6181654395, 46.3291674019], [5.5968058048, 46.2966323687], [5.5649917597, 46.2935540788], [5.5417327529, 46.2697870796], [5.4738499062, 46.2642789109], [5.4569689507, 46.2755501431], [5.4753005499, 46.3153826064], [5.4353841817, 46.3195420184], [5.4236584820000004, 46.3476837979], [5.4019786618, 46.3390428288], [5.3794644348, 46.3463311453], [5.3707592178, 46.3867122223], [5.3074953739, 46.4169032515], [5.3200729611, 46.4277008073], [5.3135023544, 46.4463744531], [5.2837843644, 46.4455835275], [5.2159059477, 46.4719759118], [5.1936725359, 46.5091296074], [5.174754949, 46.5121420191], [5.1074324554, 46.4918633969], [5.0563724847, 46.4837371779], [5.0144019243, 46.5003629614], [5.0000592129, 46.5119974075], [4.935700399, 46.5143326581], [4.9143770642, 46.485335525], [4.9122299268, 46.4591713811], [4.8918575151, 46.4414034907], [4.889251151, 46.4055566075], [4.8510803935, 46.3542901873], [4.8506792559, 46.3246513595], [4.8115566761, 46.2611627704], [4.8083613735, 46.2379796167], [4.7798418835, 46.188239897], [4.7519252279, 46.1724815727], [4.7278152077, 46.1790889538], [4.7201599715, 46.1941395474], [4.7367790618, 46.232649412], [4.7200616564, 46.2453284689], [4.6802436704, 46.2587094715], [4.7101304878, 46.2783875526], [4.690297825, 46.3013196426], [4.6518524129, 46.3043118428], [4.5901803783, 46.2682758999], [4.554381527, 46.2917783478], [4.5373609295, 46.2699750257], [4.5044267273, 46.2677535932], [4.4588916717, 46.2969358254], [4.4108007226, 46.2954206501], [4.3972533715, 46.2831681316], [4.3854166859, 46.2468188535], [4.3925729767, 46.2355223881], [4.3627678903, 46.1999459853], [4.3153038975, 46.1706416273], [4.2569970028, 46.1727613655], [4.2078279818, 46.1949402218], [4.166088976, 46.1729280333], [4.133239445, 46.1773426448], [4.1038293184, 46.1985532595], [4.0580358429, 46.1876162535], [4.0275051068, 46.1694140796], [3.9858550022, 46.1713328692], [3.9727102074, 46.2027889664], [3.9206392253, 46.2031846231], [3.8901309722, 46.2144870499], [3.9100441827, 46.2478782187], [3.8972265063, 46.2926033415], [3.9430164439, 46.2992657643], [3.9493588183, 46.3135343641], [3.9840177149000002, 46.318716536], [3.9916043063, 46.3696304197], [3.9772206054, 46.3992200473], [4.0054798307, 46.4435789295], [3.9952301903, 46.4673039515], [3.9581218873, 46.4905951613], [3.9097055598, 46.4952717095], [3.889799599, 46.4813543107], [3.8608524761, 46.4926945255], [3.8636055288, 46.5129044692], [3.834411929, 46.5313184203], [3.8017563839, 46.5199022558], [3.7686586046, 46.5393197547], [3.7418924229, 46.5391110184], [3.7429535064, 46.5660150173], [3.7307461014000003, 46.6049265432], [3.7132322821, 46.6130114613], [3.6969575528, 46.6605830344], [3.6689820359, 46.6735099498], [3.6251090309, 46.7359634818], [3.6230526911, 46.7539787985], [3.5764926223, 46.7481259799], [3.5979234817, 46.7243476758], [3.5771809462, 46.7150460849], [3.5503151914, 46.7158857513], [3.5609508521, 46.6888842259], [3.5133657118, 46.6774346278], [3.4772241873, 46.653878549], [3.4470009074, 46.6608211531], [3.4531191901, 46.6900351247], [3.4332002547, 46.6934319329], [3.4184447593, 46.7106533074], [3.3789562488, 46.7124805495], [3.3656415894, 46.689715109], [3.3136017665, 46.6890380393], [3.3006320779, 46.7165040397], [3.2696086889, 46.7167314548], [3.2043718715, 46.678856805], [3.1661150412, 46.6913758712], [3.1295563829, 46.727434989], [3.0843367516, 46.7374311081], [3.0488848005, 46.7583518405], [3.0320629441, 46.7949093892], [2.9605520949, 46.8036976194], [2.9315282416, 46.7957461436], [2.9118814862, 46.7806727581], [2.8275206298, 46.7353372575], [2.7950931768, 46.734341251000004], [2.7702309082000003, 46.7234478435], [2.744049289, 46.7287931442], [2.7288542068, 46.7484880745], [2.7079168403000002, 46.7403429571], [2.7010811951, 46.7210997361], [2.6444995058, 46.690506933500004], [2.6282605055, 46.6591412589], [2.6072829164, 46.6697360617], [2.5742001622, 46.6608468993], [2.596545038, 46.6375064479], [2.5777626466, 46.6078106657], [2.6034977631, 46.5859497644], [2.6098256348, 46.550211034], [2.5366493737, 46.5197043375], [2.4969347102, 46.5336261293], [2.4701376286, 46.5260448136], [2.3683028997, 46.5184338774], [2.3516143569, 46.5122550659], [2.3053685726, 46.4754589412], [2.283352279, 46.4494806787], [2.2810896871, 46.4204731755]], [[4.9069682862, 44.3745992546], [4.9182163559, 44.4077200113], [4.9888564555, 44.4232426841], [5.0151449185, 44.3947989437], [5.0628841971, 44.3840816363], [5.0546955722, 44.3647999289], [5.0274672028, 44.3629475357], [5.0087728325, 44.3239959036], [4.9799399876, 44.2975016403], [4.9219256674, 44.3089264158], [4.8914599496, 44.3043459114], [4.8817000894, 44.3248209182], [4.8953605071, 44.3381707734], [4.8705506226, 44.3487205103], [4.9069682862, 44.3745992546]]]}","45.514642202,4.536120182",45.514642202,4.536120182
